,x_ego,y_ego,yaw_rad_ego,v_mps_ego,acc_mpss_ego,width_ego,length_ego,locationPoint2Head_ego,locationPoint2Rear_ego,x_1,y_1,yaw_rad_1,v_mps_1,acc_mpss_1,width_1,length_1,locationPoint2Head_1,locationPoint2Rear_1,x_4,y_4,yaw_rad_4,v_mps_4,acc_mpss_4,width_4,length_4,locationPoint2Head_4,locationPoint2Rear_4,x_3,y_3,yaw_rad_3,v_mps_3,acc_mpss_3,width_3,length_3,locationPoint2Head_3,locationPoint2Rear_3,x_5,y_5,yaw_rad_5,v_mps_5,acc_mpss_5,width_5,length_5,locationPoint2Head_5,locationPoint2Rear_5,x_2,y_2,yaw_rad_2,v_mps_2,acc_mpss_2,width_2,length_2,locationPoint2Head_2,locationPoint2Rear_2,end
17.69999999999998,936.8024543863816,2181.298861729231,1.6684639472621796,2.396472086497522,0.9999855284720588,6.7,13.4,9.8,3.8,948.63976,2183.50225,4.91843,5.22834,0.16725,1.947,5.416,2.708,2.708,925.71764,2261.38789,1.77407,6.7141,0.25264,6.7,13.4,9.8,3.8,916.31779,2211.57474,4.08722,6.03957,0.35027,1.947,5.416,2.708,2.708,917.51621,2243.3023,4.77224,5.5191,-0.51069,6.7,13.4,9.8,3.8,904.34826,2293.80436,5.05194,4.99925,0.0532,1.947,5.416,2.708,2.708,-1.0
17.799999999999983,936.7790858071547,2181.537366853114,1.6681780449697932,2.4964706125909064,0.999985260933841,6.7,13.4,9.8,3.8,948.73131,2182.98751,4.90631,5.23039,0.17875,1.947,5.416,2.708,2.708,925.58578,2262.00396,1.77266,6.74172,0.25385,6.7,13.4,9.8,3.8,915.9388,2211.08735,4.10324,6.17624,0.35062,1.947,5.416,2.708,2.708,917.55384,2242.70067,4.7657,5.47867,-0.48289,6.7,13.4,9.8,3.8,904.51467,2293.33724,5.05069,4.96078,0.05204,1.947,5.416,2.708,2.708,-1.0
17.899999999999984,936.7548131536132,2181.7858311231516,1.6678826492314638,2.596469111685434,0.9999849909452766,6.7,13.4,9.8,3.8,948.82951,2182.46976,4.89435,5.27195,0.18902,1.947,5.416,2.708,2.708,925.4819,2262.52675,1.77134,6.76355,0.25072,6.7,13.4,9.8,3.8,915.57686,2210.58844,4.11927,6.1662,0.3576,1.947,5.416,2.708,2.708,917.58163,2242.23411,4.76058,5.44517,-0.46354,6.7,13.4,9.8,3.8,904.68086,2292.86897,5.04822,4.97082,0.06143,1.947,5.416,2.708,2.708,-1.0
17.999999999999986,936.7296445722083,2182.0442553112407,1.667578068386596,2.696467583536071,0.9999847185063682,6.7,13.4,9.8,3.8,948.94736,2181.94507,4.88172,5.37979,0.20311,1.947,5.416,2.708,2.708,925.3321,2263.24354,1.76912,6.78354,0.24909,6.7,13.4,9.8,3.8,915.24993,2210.07053,4.13888,6.12726,0.3713,1.947,5.416,2.708,2.708,917.61077,2241.54956,4.75286,5.4144,-0.44028,6.7,13.4,9.8,3.8,904.84442,2292.39603,5.04494,5.00632,0.06457,1.947,5.416,2.708,2.708,-1.0
18.099999999999987,936.7035884105471,2182.312640204128,1.6672643851465077,2.796466027897783,0.9999844436171185,6.7,13.4,9.8,3.8,949.04463,2181.42142,4.87825,5.32792,0.21395,1.947,5.416,2.708,2.708,925.17528,2263.98398,1.76675,6.7945,0.24054,6.7,13.4,9.8,3.8,914.92627,2209.54685,4.159,6.15878,0.37329,1.947,5.416,2.708,2.708,917.62876,2241.12906,4.74811,5.38524,-0.41675,6.7,13.4,9.8,3.8,905.00089,2291.92192,5.04242,4.99453,0.07179,1.947,5.416,2.708,2.708,-1.0
18.19999999999999,936.6766532679469,2182.5909866079937,1.6669419024780068,2.896464444525536,0.9999841662775302,6.7,13.4,9.8,3.8,949.10761,2180.88807,4.87068,5.37257,0.22981,1.947,5.416,2.708,2.708,925.061,2264.54351,1.76476,6.80072,0.2355,6.7,13.4,9.8,3.8,914.59708,2209.02328,4.17392,6.18699,0.38494,1.947,5.416,2.708,2.708,917.65439,2240.53631,4.74146,5.35552,-0.38425,6.7,13.4,9.8,3.8,905.15867,2291.44702,5.03967,5.00618,0.07084,1.947,5.416,2.708,2.708,-1.0
18.29999999999999,936.6488479286737,2182.879295341632,1.6666106876965476,2.9964628331742964,0.999983886487606,6.7,13.4,9.8,3.8,949.18076,2180.34608,4.86246,5.4713,0.25226,1.947,5.416,2.708,2.708,924.8915,2265.37721,1.76182,6.80526,0.22414,6.7,13.4,9.8,3.8,914.25779,2208.50161,4.19466,6.22523,0.38754,1.947,5.416,2.708,2.708,917.6694,2240.06789,4.73634,5.33107,-0.35253,6.7,13.4,9.8,3.8,905.32173,2290.96893,5.03491,5.05335,0.07262,1.947,5.416,2.708,2.708,-1.0
18.39999999999999,936.6201814201941,2183.1775672417457,1.6662710643890248,3.096461193599031,0.9999836042473487,6.7,13.4,9.8,3.8,949.25978,2179.79799,4.85553,5.53987,0.27193,1.947,5.416,2.708,2.708,924.7881,2265.91308,1.75986,6.8137,0.21897,6.7,13.4,9.8,3.8,913.92002,2207.96276,4.20409,6.3618,0.38418,1.947,5.416,2.708,2.708,917.67664,2239.61053,4.73154,5.31279,-0.3239,6.7,13.4,9.8,3.8,905.47885,2290.49287,5.03237,5.01524,0.08007,1.947,5.416,2.708,2.708,-1.0
18.499999999999993,936.5906629315363,2183.485803154744,1.6659262300378244,3.1964595255547072,0.999983319556761,6.7,13.4,9.8,3.8,949.34744,2179.25539,4.85379,5.49853,0.28652,1.947,5.416,2.708,2.708,924.64012,2266.6704,1.75715,6.82184,0.21979,6.7,13.4,9.8,3.8,913.62158,2207.39934,4.21708,6.37834,0.38222,1.947,5.416,2.708,2.708,917.69045,2238.97274,4.7245,5.29941,-0.29815,6.7,13.4,9.8,3.8,905.64541,2290.01493,5.02396,5.06341,0.08621,1.947,5.416,2.708,2.708,-1.0
18.599999999999994,936.5603008859533,2183.8040038479758,1.6655734224911183,3.296457828796292,0.9999830324158456,6.7,13.4,9.8,3.8,949.44662,2178.7119,4.84995,5.52687,0.31345,1.947,5.416,2.708,2.708,924.51663,2267.28291,1.75533,6.83393,0.21852,6.7,13.4,9.8,3.8,913.33608,2206.81806,4.2265,6.47865,0.39007,1.947,5.416,2.708,2.708,917.69394,2238.4245,4.71838,5.28862,-0.26816,6.7,13.4,9.8,3.8,905.79606,2289.53581,5.02459,5.02432,0.08935,1.947,5.416,2.708,2.708,-1.0
18.699999999999996,936.5291047692502,2184.132170184569,1.6652126874113113,3.3964561030787523,0.9999827428246054,6.7,13.4,9.8,3.8,949.53518,2178.1607,4.85127,5.58489,0.33922,1.947,5.416,2.708,2.708,924.40628,2267.87559,1.75359,6.84668,0.21235,6.7,13.4,9.8,3.8,913.04494,2206.23739,4.23501,6.49819,0.41572,1.947,5.416,2.708,2.708,917.69665,2237.99987,4.71372,5.28232,-0.23674,6.7,13.4,9.8,3.8,905.94207,2289.05307,5.02229,5.04549,0.09288,1.947,5.416,2.708,2.708,-1.0
18.799999999999997,936.4970842905051,2184.470303042396,1.6648478345463549,3.4964543481570565,0.9999824507830433,6.7,13.4,9.8,3.8,949.60901,2177.60661,4.85491,5.59218,0.34786,1.947,5.416,2.708,2.708,924.26043,2268.63497,1.75124,6.86113,0.20634,6.7,13.4,9.8,3.8,912.72736,2205.67378,4.2423,6.4719,0.43436,1.947,5.416,2.708,2.708,917.70077,2237.35489,4.70666,5.2774,-0.20758,6.7,13.4,9.8,3.8,906.09392,2288.56641,5.01464,5.10003,0.09088,1.947,5.416,2.708,2.708,-1.0
18.9,936.4642480700043,2184.8184031899264,1.6644754716230017,3.5964525637861726,0.9999821562911619,6.7,13.4,9.8,3.8,949.68742,2177.04418,4.85258,5.68094,0.3511,1.947,5.416,2.708,2.708,924.12123,2269.40737,1.7491,6.87724,0.19915,6.7,13.4,9.8,3.8,912.4009,2205.11565,4.25767,6.46843,0.44017,1.947,5.416,2.708,2.708,917.70339,2236.94205,4.70223,5.27403,-0.18306,6.7,13.4,9.8,3.8,906.24687,2288.07952,5.0114,5.10558,0.08815,1.947,5.416,2.708,2.708,-1.0
19.0,936.4306060661871,2185.1764715158292,1.6640996128131964,3.6964507497210692,0.9999818593489644,6.7,13.4,9.8,3.8,949.76607,2176.47163,4.84895,5.78169,0.36067,1.947,5.416,2.708,2.708,924.00898,2270.00257,1.74768,6.8914,0.19771,6.7,13.4,9.8,3.8,912.09678,2204.53172,4.26321,6.58624,0.44081,1.947,5.416,2.708,2.708,917.6961,2236.31328,4.69552,5.27005,-0.16412,6.7,13.4,9.8,3.8,906.39468,2287.59411,5.01189,5.07615,0.0882,1.947,5.416,2.708,2.708,-1.0
19.1,936.3961669850833,2185.544508784518,1.6637166519660616,3.796448905716715,0.9999815599564535,6.7,13.4,9.8,3.8,949.85308,2175.89969,4.85165,5.78734,0.37464,1.947,5.416,2.708,2.708,923.89722,2270.58641,1.74639,6.90162,0.19484,6.7,13.4,9.8,3.8,911.81858,2203.91695,4.2676,6.75026,0.42525,1.947,5.416,2.708,2.708,917.69138,2235.77101,4.69037,5.26952,-0.14776,6.7,13.4,9.8,3.8,906.5405,2287.10487,5.00226,5.10716,0.09108,1.947,5.416,2.708,2.708,-1.0
19.200000000000003,936.360941000799,2185.922515891552,1.6633308088316852,3.896447031528078,0.9999812581136321,6.7,13.4,9.8,3.8,949.93697,2175.33106,4.85536,5.75026,0.393,1.947,5.416,2.708,2.708,923.76971,2271.29057,1.74479,6.91233,0.19611,6.7,13.4,9.8,3.8,911.53793,2203.31225,4.2781,6.66919,0.41534,1.947,5.416,2.708,2.708,917.68214,2235.27103,4.68644,5.27099,-0.12767,6.7,13.4,9.8,3.8,906.68677,2286.61621,4.99629,5.10282,0.09516,1.947,5.416,2.708,2.708,-1.0
19.300000000000004,936.3249368630769,2186.310493592924,1.6629423532105634,3.9964451269101287,0.9999809538205033,6.7,13.4,9.8,3.8,950.02766,2174.75362,4.8547,5.84737,0.41826,1.947,5.416,2.708,2.708,923.63195,2272.0172,1.74363,6.92463,0.19586,6.7,13.4,9.8,3.8,911.26549,2202.69721,4.28151,6.72945,0.41296,1.947,5.416,2.708,2.708,917.66937,2234.86016,4.68335,5.27269,-0.10363,6.7,13.4,9.8,3.8,906.81992,2286.12624,4.99635,5.07939,0.09347,1.947,5.416,2.708,2.708,-1.0
19.400000000000006,936.2881633008973,2186.7084426369593,1.662547420146788,4.096443191617835,0.99998064707707,6.7,13.4,9.8,3.8,950.11905,2174.17177,4.86072,5.89232,0.43657,1.947,5.416,2.708,2.708,923.48477,2272.80314,1.74303,6.93754,0.19146,6.7,13.4,9.8,3.8,910.97707,2202.08654,4.29121,6.75608,0.42245,1.947,5.416,2.708,2.708,917.66185,2234.29142,4.67958,5.27034,-0.08465,6.7,13.4,9.8,3.8,906.96058,2285.63056,4.99097,5.15474,0.08699,1.947,5.416,2.708,2.708,-1.0
19.500000000000007,936.250630698381,2187.1163639185443,1.6621504767377133,4.1964412254061685,0.9999803378833352,6.7,13.4,9.8,3.8,950.20327,2173.58352,4.86635,5.94476,0.44547,1.947,5.416,2.708,2.708,923.39152,2273.31616,1.74289,6.95479,0.19144,6.7,13.4,9.8,3.8,910.67279,2201.48727,4.29652,6.72371,0.42858,1.947,5.416,2.708,2.708,917.64473,2233.72581,4.67626,5.27111,-0.07522,6.7,13.4,9.8,3.8,907.10021,2285.13701,4.98817,5.13108,0.08692,1.947,5.416,2.708,2.708,-1.0
19.60000000000001,936.2123477670615,2187.5342581716186,1.661751799581474,4.296439228030098,0.9999800262393018,6.7,13.4,9.8,3.8,950.28754,2172.98582,4.86833,6.03856,0.4496,1.947,5.416,2.708,2.708,923.23473,2274.15009,1.74298,6.97347,0.1935,6.7,13.4,9.8,3.8,910.38135,2200.8674,4.29658,6.85198,0.40668,1.947,5.416,2.708,2.708,917.62409,2233.14419,4.67326,5.27308,-0.06973,6.7,13.4,9.8,3.8,907.23809,2284.64058,4.9799,5.15434,0.08572,1.947,5.416,2.708,2.708,-1.0
19.70000000000001,936.173323160677,2187.9621261191187,1.6613514956314417,4.396437199244596,0.999979712144973,6.7,13.4,9.8,3.8,950.38313,2172.38262,4.87319,6.10993,0.46207,1.947,5.416,2.708,2.708,923.08366,2274.99161,1.74332,6.99219,0.19967,6.7,13.4,9.8,3.8,910.09878,2200.24206,4.30001,6.8648,0.39274,1.947,5.416,2.708,2.708,917.60373,2232.69239,4.67118,5.28143,-0.05769,6.7,13.4,9.8,3.8,907.37579,2284.14431,4.97641,5.15217,0.08135,1.947,5.416,2.708,2.708,-1.0
19.80000000000001,936.1335655384183,2188.3999684788114,1.6609499823731204,4.496435138804631,0.999979395600352,6.7,13.4,9.8,3.8,950.48905,2171.77952,4.88161,6.1257,0.47692,1.947,5.416,2.708,2.708,922.99165,2275.46835,1.7437,7.01147,0.20301,6.7,13.4,9.8,3.8,909.83182,2199.60164,4.30328,6.94102,0.38914,1.947,5.416,2.708,2.708,917.58559,2232.10117,4.66855,5.28843,-0.04171,6.7,13.4,9.8,3.8,907.50186,2283.64674,4.97581,5.13494,0.08099,1.947,5.416,2.708,2.708,-1.0
19.900000000000013,936.0930834216043,2188.847785950325,1.6605429854875517,4.596433046465175,0.9999790766054415,6.7,13.4,9.8,3.8,950.59737,2171.1711,4.8873,6.18221,0.48971,1.947,5.416,2.708,2.708,922.8518,2276.27002,1.74433,7.03149,0.20011,6.7,13.4,9.8,3.8,909.56359,2198.95698,4.30776,6.98492,0.38658,1.947,5.416,2.708,2.708,917.56024,2231.50967,4.66614,5.29971,-0.02814,6.7,13.4,9.8,3.8,907.63263,2283.14564,4.97058,5.18109,0.07795,1.947,5.416,2.708,2.708,-1.0
20.000000000000014,936.0518873249036,2189.3055794071624,1.6601353748686851,4.696430921981199,0.9999787551602449,6.7,13.4,9.8,3.8,950.70484,2170.56175,4.89445,6.19018,0.49846,1.947,5.416,2.708,2.708,922.71313,2277.00315,1.74519,7.05131,0.19593,6.7,13.4,9.8,3.8,909.2873,2198.325,4.31084,6.90048,0.39917,1.947,5.416,2.708,2.708,917.54696,2231.15117,4.66487,5.31111,-0.02466,6.7,13.4,9.8,3.8,907.76403,2282.64538,4.9659,5.17426,0.08004,1.947,5.416,2.708,2.708,-1.0
20.100000000000016,936.0099856495217,2189.773349525543,1.6597273950697955,4.796428765107676,0.9999784312647654,6.7,13.4,9.8,3.8,950.81486,2169.94608,4.90346,6.25679,0.49645,1.947,5.416,2.708,2.708,922.60295,2277.57752,1.74562,7.07407,0.19289,6.7,13.4,9.8,3.8,909.00578,2197.68498,4.31367,6.99446,0.39492,1.947,5.416,2.708,2.708,917.51857,2230.53436,4.66303,5.32714,-0.02619,6.7,13.4,9.8,3.8,907.89687,2282.14871,4.96358,5.14318,0.07647,1.947,5.416,2.708,2.708,-1.0
20.200000000000017,935.9673866986108,2190.2510969675754,1.6593238326833466,4.896426575599576,0.999978104919006,6.7,13.4,9.8,3.8,950.93211,2169.322,4.90751,6.35247,0.48003,1.947,5.416,2.708,2.708,922.44532,2278.4641,1.7465,7.09864,0.19686,6.7,13.4,9.8,3.8,908.72245,2197.03341,4.31314,7.10748,0.39062,1.947,5.416,2.708,2.708,917.50012,2230.07089,4.66166,5.34094,-0.02426,6.7,13.4,9.8,3.8,908.0294,2281.64945,4.9595,5.16771,0.07639,1.947,5.416,2.708,2.708,-1.0
20.30000000000002,935.9240964522417,2190.7388221839337,1.6589201629161274,4.996424353211873,0.9999777761229698,6.7,13.4,9.8,3.8,951.05767,2168.69662,4.91347,6.38115,0.46272,1.947,5.416,2.708,2.708,922.34421,2279.00463,1.74718,7.12019,0.20133,6.7,13.4,9.8,3.8,908.44296,2196.38136,4.31639,7.09705,0.38089,1.947,5.416,2.708,2.708,917.46798,2229.40893,4.65993,5.35637,-0.01381,6.7,13.4,9.8,3.8,908.15271,2281.14447,4.95857,5.20009,0.0762,1.947,5.416,2.708,2.708,-1.0
20.40000000000002,935.8801230106624,2191.236525810211,1.6585167768241313,5.09642209769954,0.9999774448766603,6.7,13.4,9.8,3.8,951.18863,2168.06889,4.92016,6.41507,0.44504,1.947,5.416,2.708,2.708,922.19015,2279.83312,1.74858,7.13931,0.19889,6.7,13.4,9.8,3.8,908.17083,2195.71476,4.31641,7.20294,0.37718,1.947,5.416,2.708,2.708,917.44037,2228.85002,4.65857,5.37038,-0.00111,6.7,13.4,9.8,3.8,908.27107,2280.63484,4.9564,5.23408,0.08027,1.947,5.416,2.708,2.708,-1.0
20.50000000000002,935.8354742792,2191.7442084598633,1.6581139280949164,5.196419808817548,0.9999771111800805,6.7,13.4,9.8,3.8,951.32595,2167.43968,4.93092,6.43097,0.4333,1.947,5.416,2.708,2.708,922.05454,2280.55873,1.74965,7.15933,0.19197,6.7,13.4,9.8,3.8,907.89923,2195.05719,4.31773,7.11728,0.39099,1.947,5.416,2.708,2.708,917.41759,2228.47795,4.65763,5.38086,0.00608,6.7,13.4,9.8,3.8,908.39352,2280.13141,4.95338,5.18331,0.08289,1.947,5.416,2.708,2.708,-1.0
20.600000000000023,935.7901580237584,2192.261870729386,1.6577116918923327,5.2964174863208715,0.9999767750332338,6.7,13.4,9.8,3.8,951.46541,2166.81453,4.93985,6.40806,0.42204,1.947,5.416,2.708,2.708,921.94077,2281.15858,1.75053,7.17917,0.18618,6.7,13.4,9.8,3.8,907.62414,2194.39243,4.31695,7.19706,0.40308,1.947,5.416,2.708,2.708,917.38908,2227.8962,4.65645,5.39064,0.00768,6.7,13.4,9.8,3.8,908.51621,2279.62268,4.94835,5.23541,0.08293,1.947,5.416,2.708,2.708,-1.0
20.700000000000024,935.7441819548843,2192.7895132058648,1.657315162693402,5.396415129964484,0.9999764364361234,6.7,13.4,9.8,3.8,951.61299,2166.18569,4.94857,6.46161,0.40123,1.947,5.416,2.708,2.708,921.822,2281.78741,1.75145,7.19894,0.1853,6.7,13.4,9.8,3.8,907.33922,2193.72961,4.31854,7.21773,0.39644,1.947,5.416,2.708,2.708,917.36271,2227.31409,4.65495,5.39971,0.01395,6.7,13.4,9.8,3.8,908.65177,2279.12066,4.95003,5.20216,0.08279,1.947,5.416,2.708,2.708,-1.0
20.800000000000026,935.6975510262622,2193.3271362327573,1.656919790391103,5.496412739503359,0.9999760953887527,6.7,13.4,9.8,3.8,951.767,2165.55418,4.95317,6.50264,0.37763,1.947,5.416,2.708,2.708,921.65481,2282.62996,1.75252,7.22111,0.18432,6.7,13.4,9.8,3.8,907.05364,2193.05446,4.32036,7.33337,0.38723,1.947,5.416,2.708,2.708,917.34248,2226.90544,4.65388,5.40445,0.02175,6.7,13.4,9.8,3.8,908.77954,2278.60758,4.94717,5.28948,0.0843,1.947,5.416,2.708,2.708,-1.0
20.900000000000027,935.65027251273,2193.874740352709,1.6565304778150418,5.596410314692472,0.9999757518911249,6.7,13.4,9.8,3.8,951.92727,2164.91901,4.96216,6.55327,0.3535,1.947,5.416,2.708,2.708,921.5082,2283.42451,1.75351,7.24005,0.17888,6.7,13.4,9.8,3.8,906.76848,2192.37325,4.32149,7.38772,0.37531,1.947,5.416,2.708,2.708,917.30666,2226.28733,4.65245,5.40488,0.03576,6.7,13.4,9.8,3.8,908.89937,2278.0962,4.94212,5.25433,0.07966,1.947,5.416,2.708,2.708,-1.0
21.00000000000003,935.6023509211058,2194.4323258664735,1.6561426840926403,5.696407855286796,0.9999754059432431,6.7,13.4,9.8,3.8,952.0994,2164.28328,4.96689,6.58868,0.336,1.947,5.416,2.708,2.708,921.36867,2284.1327,1.75421,7.25598,0.17211,6.7,13.4,9.8,3.8,906.47811,2191.69251,4.32089,7.40368,0.38038,1.947,5.416,2.708,2.708,917.27098,2225.69042,4.65116,5.40536,0.04383,6.7,13.4,9.8,3.8,909.00798,2277.58716,4.94403,5.20703,0.0774,1.947,5.416,2.708,2.708,-1.0
21.10000000000003,935.5537931543607,2194.999893279057,1.6557611538380077,5.796405361041307,0.99997505754511,6.7,13.4,9.8,3.8,952.27,2163.64797,4.97627,6.5808,0.32713,1.947,5.416,2.708,2.708,921.24932,2284.73651,1.75474,7.27093,0.16262,6.7,13.4,9.8,3.8,906.19463,2191.01411,4.32414,7.35552,0.38804,1.947,5.416,2.708,2.708,917.25316,2225.30234,4.65034,5.40569,0.04343,6.7,13.4,9.8,3.8,909.12053,2277.07552,4.9444,5.2409,0.06899,1.947,5.416,2.708,2.708,-1.0
21.20000000000003,935.504603330083,2195.577442854663,1.655381489215474,5.896402831710979,0.999974706696723,6.7,13.4,9.8,3.8,952.45048,2163.01294,4.98422,6.60453,0.31944,1.947,5.416,2.708,2.708,921.08917,2285.55479,1.75514,7.28505,0.15525,6.7,13.4,9.8,3.8,905.91073,2190.33171,4.3246,7.39379,0.39648,1.947,5.416,2.708,2.708,917.21576,2224.70318,4.649,5.40863,0.0383,6.7,13.4,9.8,3.8,909.23679,2276.5597,4.94147,5.28961,0.06689,1.947,5.416,2.708,2.708,-1.0
21.300000000000033,935.4547879624995,2196.1649750603256,1.6550087613890265,5.9964002670507845,0.999974353398055,6.7,13.4,9.8,3.8,952.63176,2162.37611,4.99008,6.62384,0.31101,1.947,5.416,2.708,2.708,920.97434,2286.14484,1.75535,7.29838,0.14815,6.7,13.4,9.8,3.8,905.62512,2189.64108,4.32255,7.47641,0.38272,1.947,5.416,2.708,2.708,917.18753,2224.12678,4.64752,5.41562,0.03742,6.7,13.4,9.8,3.8,909.35682,2276.04788,4.93568,5.25916,0.05442,1.947,5.416,2.708,2.708,-1.0
21.400000000000034,935.4043504802002,2196.762490099472,1.6546555119016586,6.09639766681568,0.999973997648947,6.7,13.4,9.8,3.8,952.81725,2161.73425,4.99684,6.68387,0.30416,1.947,5.416,2.708,2.708,920.81325,2286.96686,1.75545,7.31247,0.14466,6.7,13.4,9.8,3.8,905.33527,2188.94381,4.32256,7.55395,0.36142,1.947,5.416,2.708,2.708,917.16127,2223.6691,4.64639,5.42318,0.04316,6.7,13.4,9.8,3.8,909.47752,2275.53686,4.93477,5.25303,0.04761,1.947,5.416,2.708,2.708,-1.0
21.500000000000036,935.3532864853883,2197.369987518029,1.6543275743771837,6.196395030760537,0.9999736394485718,6.7,13.4,9.8,3.8,953.0112,2161.09326,5.0036,6.69953,0.29728,1.947,5.416,2.708,2.708,920.69913,2287.54504,1.75545,7.32384,0.14,6.7,13.4,9.8,3.8,905.04461,2188.24286,4.32824,7.59129,0.34761,1.947,5.416,2.708,2.708,917.12357,2223.01657,4.64514,5.42776,0.04582,6.7,13.4,9.8,3.8,909.58585,2275.02498,4.93417,5.23413,0.04622,1.947,5.416,2.708,2.708,-1.0
21.600000000000037,935.3015873950917,2197.9874665199677,1.654055075339391,6.296392358639816,0.9999732787927855,6.7,13.4,9.8,3.8,953.20822,2160.45106,5.00901,6.72001,0.2981,1.947,5.416,2.708,2.708,920.5513,2288.30811,1.75545,7.33215,0.1342,6.7,13.4,9.8,3.8,904.74937,2187.54122,4.32463,7.6153,0.35255,1.947,5.416,2.708,2.708,917.09437,2222.5757,4.64451,5.43153,0.03825,6.7,13.4,9.8,3.8,909.69287,2274.50819,4.93097,5.2797,0.04496,1.947,5.416,2.708,2.708,-1.0
21.70000000000004,935.2492249654684,2198.6149246805676,1.6538570846995542,6.3963896502059585,0.9999729156614309,6.7,13.4,9.8,3.8,953.4124,2159.8088,5.01731,6.74201,0.30307,1.947,5.416,2.708,2.708,920.3962,2289.10061,1.75527,7.34259,0.12872,6.7,13.4,9.8,3.8,904.46388,2186.84557,4.32563,7.52279,0.36662,1.947,5.416,2.708,2.708,917.0545,2221.97686,4.6439,5.43527,0.03214,6.7,13.4,9.8,3.8,909.80286,2273.99614,4.92976,5.2393,0.03995,1.947,5.416,2.708,2.708,-1.0
21.80000000000004,935.1961571373481,2199.2523584506107,1.6537522382013643,6.496386905201853,0.9999725499589438,6.7,13.4,9.8,3.8,953.61931,2159.16098,5.02365,6.80338,0.30832,1.947,5.416,2.708,2.708,920.28959,2289.64968,1.75505,7.35677,0.12701,6.7,13.4,9.8,3.8,904.18059,2186.1421,4.32556,7.58665,0.36756,1.947,5.416,2.708,2.708,917.0247,2221.52151,4.64332,5.4361,0.02462,6.7,13.4,9.8,3.8,909.9128,2273.4788,4.92803,5.29089,0.04256,1.947,5.416,2.708,2.708,-1.0
21.90000000000004,935.1423275569824,2199.8997631188813,1.6537675238882457,6.596384123326178,0.999972181243245,6.7,13.4,9.8,3.8,953.82904,2158.51172,5.02938,6.82554,0.30688,1.947,5.416,2.708,2.708,920.12823,2290.47769,1.75478,7.37144,0.12711,6.7,13.4,9.8,3.8,903.87967,2185.43508,4.32742,7.68688,0.36104,1.947,5.416,2.708,2.708,916.98213,2220.87697,4.6427,5.43564,0.0237,6.7,13.4,9.8,3.8,910.02595,2272.96477,4.92784,5.26541,0.04969,1.947,5.416,2.708,2.708,-1.0
22.000000000000043,935.0876593433411,2200.557132285668,1.6539041174759164,6.6963813040778986,0.9999718075172014,6.7,13.4,9.8,3.8,954.04326,2157.85762,5.03318,6.88531,0.30319,1.947,5.416,2.708,2.708,919.95502,2291.3435,1.75415,7.38597,0.12543,6.7,13.4,9.8,3.8,903.57017,2184.72226,4.32578,7.77407,0.34608,1.947,5.416,2.708,2.708,916.95269,2220.43236,4.64241,5.43622,0.02437,6.7,13.4,9.8,3.8,910.13752,2272.44928,4.92533,5.27631,0.05233,1.947,5.416,2.708,2.708,-1.0
22.100000000000044,935.0320712396591,2201.2244591833914,1.6541687765983069,6.796378446074247,0.9999714199634852,6.7,13.4,9.8,3.8,954.25888,2157.20068,5.03671,6.91689,0.2993,1.947,5.416,2.708,2.708,,,,,,,,,,903.25779,2184.00518,4.32483,7.82483,0.33066,1.947,5.416,2.708,2.708,916.91293,2219.83763,4.64223,5.43336,0.02269,6.7,13.4,9.8,3.8,910.23822,2271.93042,4.92532,5.28746,0.05195,1.947,5.416,2.708,2.708,-1.0
22.200000000000045,934.9754737886066,2201.9017363263374,1.6545677679508035,6.8963755441254015,0.9999709805115466,6.7,13.4,9.8,3.8,954.48159,2156.54519,5.03763,6.92577,0.2961,1.947,5.416,2.708,2.708,,,,,,,,,,902.96932,2183.28558,4.32601,7.75582,0.34121,1.947,5.416,2.708,2.708,916.88325,2219.39378,4.64252,5.4298,0.01716,6.7,13.4,9.8,3.8,910.33332,2271.40503,4.92457,5.34134,0.04832,1.947,5.416,2.708,2.708,-1.0
22.300000000000047,934.9177694036676,2202.588955476547,1.6551074361924953,6.996372576955512,0.9999703283011045,6.7,13.4,9.8,3.8,954.70299,2155.88929,5.04276,6.92538,0.2835,1.947,5.416,2.708,2.708,,,,,,,,,,902.66986,2182.56369,4.32384,7.81844,0.35291,1.947,5.416,2.708,2.708,916.84144,2218.76114,4.64365,5.42804,0.01254,6.7,13.4,9.8,3.8,910.4447,2270.88212,4.91844,5.34844,0.04456,1.947,5.416,2.708,2.708,-1.0
22.40000000000005,934.8588520691939,2203.2861075690307,1.6557940144056784,7.096369456732553,0.9999687977704136,6.7,13.4,9.8,3.8,954.92398,2155.23101,5.04525,6.94658,0.26621,1.947,5.416,2.708,2.708,,,,,,,,,,902.3624,2181.84714,4.32573,7.80064,0.36169,1.947,5.416,2.708,2.708,916.8122,2218.31903,4.64473,5.42702,0.01421,6.7,13.4,9.8,3.8,910.55567,2270.36675,4.91938,5.27398,0.03914,1.947,5.416,2.708,2.708,-1.0
